name,position,team,total_points,was_home,GW,strength,enemy_strength_ovr,enemy_attack_ovr,enemy_defence_ovr,bps_last5_mean,clean_sheets_last5_mean,clearances_blocks_interceptions_last5_mean,creativity_last5_mean,defensive_contribution_last5_mean,expected_goal_involvements_last5_mean,expected_goals_conceded_last5_mean,goals_conceded_last5_mean,goals_scored_last5_mean,ict_index_last5_mean,influence_last5_mean,recoveries_last5_mean,tackles_last5_mean,threat_last5_mean,yellow_cards_last5_mean,minutes_last5_mean
Granit Xhaka,1,Sunderland,2,1,22,3,1165,1150,1180,21.2,0.4,3.4,20.96,11.0,0.15,1.99,1.0,0.0,4.58,22.24,6.2,1.4,2.6,0.0,90.0
Habib Diarra,1,Sunderland,3,0,4,3,1205,1150,1260,7.33,0.33,1.33,8.3,3.67,0.18,0.7,0.67,0.0,2.3,3.53,2.0,0.33,12.67,0.33,85.0
Habib Diarra,1,Sunderland,14,1,24,3,1055,1010,1100,5.75,0.5,1.5,7.75,3.75,0.14,0.97,0.5,0.0,2.0,2.65,2.0,0.25,11.25,0.25,86.25
Hannibal Mejbri,1,Burnley,0,0,13,3,1175,1110,1240,8.67,0.33,1.0,8.77,5.67,0.1,1.48,1.33,0.0,1.7,4.0,3.0,1.67,4.33,0.0,69.33
Hannibal Mejbri,1,Burnley,0,1,21,3,1135,1100,1170,6.75,0.25,0.75,7.2,5.0,0.1,1.45,1.0,0.0,1.5,3.1,2.75,1.5,4.75,0.25,66.75
Harrison Armstrong,1,Everton,2,0,24,3,1160,1110,1210,7.67,0.33,3.33,7.33,7.0,0.02,1.02,0.67,0.0,1.93,8.47,2.33,1.33,3.33,0.0,73.67
Harry Maguire,0,Man Utd,6,0,11,3,1175,1150,1200,20.67,0.33,5.67,3.73,6.0,0.08,1.56,1.0,0.33,4.17,26.4,3.33,0.33,11.33,0.0,74.67
Harry Maguire,0,Man Utd,6,1,22,4,1250,1210,1290,20.0,0.5,4.25,3.88,4.5,0.06,1.3,0.75,0.25,3.32,20.3,3.0,0.25,9.0,0.0,73.75
Harry Maguire,0,Man Utd,3,0,23,5,1375,1400,1350,20.0,0.6,4.6,3.16,5.0,0.08,1.13,0.6,0.2,3.08,18.88,3.4,0.4,8.6,0.0,77.0
Harry Maguire,0,Man Utd,2,1,24,3,1090,1080,1100,15.0,0.4,6.2,1.1,6.6,0.05,1.34,1.0,0.2,2.86,19.84,3.4,0.4,7.4,0.0,81.2
Harry Wilson,1,Fulham,1,0,6,3,1185,1170,1200,20.0,0.0,0.67,16.23,5.0,0.19,0.92,0.67,0.33,5.27,19.2,2.33,2.0,17.33,0.0,78.0
Harry Wilson,1,Fulham,3,0,7,3,1220,1240,1200,16.5,0.0,0.75,12.98,5.25,0.2,0.97,1.25,0.25,4.27,14.8,2.75,1.75,15.0,0.25,78.25
Harry Wilson,1,Fulham,2,1,8,5,1300,1340,1260,15.6,0.2,0.8,13.72,6.0,0.18,0.87,1.0,0.2,4.34,13.92,3.6,1.6,15.8,0.2,75.8
Harry Wilson,1,Fulham,10,1,10,3,1070,1050,1090,13.8,0.2,1.6,16.92,6.4,0.21,0.83,1.0,0.2,4.78,15.04,3.2,1.6,15.8,0.2,74.0
Harry Wilson,1,Fulham,1,0,11,3,1130,1130,1130,18.4,0.4,2.4,23.32,7.6,0.24,0.72,1.0,0.4,6.4,22.08,4.0,1.2,18.6,0.2,77.4
Harry Wilson,1,Fulham,2,1,12,3,1100,1100,1100,12.4,0.4,2.6,15.58,7.0,0.18,0.78,1.0,0.2,4.32,13.68,3.6,0.8,14.0,0.2,72.0
Harry Wilson,1,Fulham,10,0,13,3,1175,1150,1200,11.6,0.6,2.6,18.42,6.0,0.22,0.59,0.4,0.2,4.78,13.36,2.8,0.6,16.4,0.2,74.2
Harry Wilson,1,Fulham,8,1,14,4,1250,1210,1290,15.6,0.4,2.8,16.04,6.2,0.24,0.6,0.6,0.4,5.02,19.52,2.6,0.8,15.0,0.2,74.4
Harry Wilson,1,Fulham,8,1,15,3,1165,1150,1180,20.4,0.4,2.4,17.76,5.8,0.23,0.77,1.4,0.4,5.38,22.76,2.8,0.6,13.6,0.2,74.4
Harry Wilson,1,Fulham,16,0,16,3,1095,1090,1100,20.0,0.2,2.2,14.26,5.2,0.21,1.07,1.8,0.4,5.06,22.52,2.4,0.6,14.2,0.2,76.8
Harry Wilson,1,Fulham,2,1,17,3,1100,1100,1100,31.0,0.2,2.2,22.04,5.4,0.49,1.39,2.0,0.6,8.0,37.08,2.6,0.6,21.2,0.2,82.8
Harry Wilson,1,Fulham,5,0,18,3,1075,1050,1100,32.2,0.2,2.2,19.78,5.8,0.41,1.48,2.0,0.6,7.68,38.24,2.6,1.0,18.8,0.2,81.4
Harry Wilson,1,Fulham,2,0,19,3,1205,1150,1260,31.0,0.4,2.8,28.82,5.2,0.54,1.56,1.8,0.4,8.64,36.56,1.8,0.6,21.0,0.4,86.0
Harry Wilson,1,Fulham,6,1,20,4,1230,1170,1290,26.6,0.4,3.0,23.6,5.6,0.51,1.45,1.0,0.4,8.16,33.4,1.8,0.8,24.6,0.4,86.6
Harry Wilson,1,Fulham,9,1,21,3,1180,1140,1220,25.0,0.4,2.6,20.66,5.0,0.57,1.32,0.8,0.4,7.62,31.72,1.6,0.8,23.8,0.6,85.8
Harry Wilson,1,Fulham,2,0,22,3,1145,1100,1190,20.4,0.4,2.4,16.08,4.8,0.44,1.3,0.6,0.4,7.08,25.56,1.6,0.8,29.2,0.6,86.2
Harry Wilson,1,Fulham,10,1,23,3,1150,1090,1210,20.2,0.4,2.6,22.62,5.2,0.5,1.39,0.6,0.4,7.66,25.44,2.2,0.4,28.6,0.6,87.0
Harry Wilson,1,Fulham,2,0,24,3,1205,1150,1260,22.2,0.2,2.0,18.78,5.2,0.37,1.53,0.8,0.6,7.46,27.24,2.8,0.4,28.6,0.4,87.0
Harvey Barnes,1,Newcastle,9,0,11,3,1175,1110,1240,9.67,0.67,0.67,25.57,3.33,0.37,0.31,0.67,0.0,4.5,5.67,2.33,0.33,13.67,0.0,81.0
Harvey Barnes,1,Newcastle,15,1,12,4,1250,1210,1290,13.75,0.5,0.75,22.4,3.25,0.36,0.44,0.75,0.25,5.12,13.0,2.25,0.25,15.75,0.0,79.75
Harvey Barnes,1,Newcastle,2,0,13,3,1130,1130,1130,20.0,0.4,1.0,21.42,3.4,0.63,0.82,0.8,0.6,7.28,25.72,2.0,0.4,25.6,0.0,80.6
Harvey Barnes,1,Newcastle,3,1,14,3,1165,1130,1200,17.6,0.2,1.4,11.28,3.6,0.58,0.95,1.0,0.6,6.24,24.92,1.8,0.4,26.2,0.0,76.8
Harvey Barnes,1,Newcastle,2,0,19,3,1095,1090,1100,18.0,0.4,1.4,11.4,4.4,0.59,0.96,0.6,0.6,6.86,25.64,2.6,0.4,31.6,0.0,74.8
Harvey Barnes,1,Newcastle,15,1,21,3,1095,1080,1110,19.2,0.2,1.6,13.08,4.8,0.62,1.06,0.8,0.6,7.74,28.28,2.8,0.4,36.0,0.0,73.2
Harvey Barnes,1,Newcastle,3,0,22,3,1085,1050,1120,25.2,0.2,2.0,11.98,5.6,0.62,1.28,1.2,0.8,9.2,35.96,3.0,0.6,44.0,0.0,76.0
Harvey Barnes,1,Newcastle,2,1,23,3,1145,1150,1140,19.4,0.4,1.6,13.56,5.8,0.3,0.87,1.0,0.4,6.98,22.2,3.6,0.6,34.0,0.0,77.2
Harvey Barnes,1,Newcastle,2,0,24,4,1265,1210,1320,19.4,0.4,1.0,15.22,5.6,0.36,0.93,1.2,0.4,6.84,20.68,4.0,0.6,32.4,0.0,81.2
Hjalmar Ekdal,0,Burnley,4,1,4,4,1230,1170,1290,13.33,0.33,9.0,5.03,10.33,0.0,1.89,1.67,0.0,3.17,22.07,3.33,1.33,4.67,0.0,87.33
Hjalmar Ekdal,0,Burnley,2,1,5,3,1100,1100,1100,12.0,0.25,9.5,3.85,10.75,0.0,2.03,1.5,0.0,3.18,23.45,2.5,1.25,4.5,0.0,88.0
Hjalmar Ekdal,0,Burnley,0,0,6,4,1305,1230,1380,10.6,0.2,9.2,3.16,10.2,0.03,1.84,1.4,0.0,3.68,22.32,2.6,1.0,11.4,0.0,88.4
Hjalmar Ekdal,0,Burnley,4,1,14,3,1165,1150,1180,9.8,0.2,9.4,5.18,11.0,0.06,1.78,1.8,0.0,3.98,24.08,2.6,1.6,10.6,0.0,88.4
Hjalmar Ekdal,0,Burnley,1,0,15,3,1220,1180,1260,7.0,0.0,9.6,2.54,11.6,0.07,1.75,2.0,0.0,3.6,23.64,2.2,2.0,9.8,0.0,88.4
Hjalmar Ekdal,0,Burnley,1,1,16,3,1090,1080,1100,4.8,0.0,9.0,2.54,10.8,0.07,1.58,2.0,0.0,3.4,20.76,1.2,1.8,10.6,0.0,90.0
Hjalmar Ekdal,0,Burnley,4,0,17,3,1220,1240,1200,2.8,0.0,7.2,2.78,9.0,0.07,1.53,2.4,0.0,3.08,18.08,2.0,1.8,9.8,0.0,90.0
Hjalmar Ekdal,0,Burnley,9,1,18,3,1100,1110,1090,3.2,0.0,7.8,2.74,9.6,0.05,1.6,2.4,0.0,2.34,18.0,2.0,1.8,2.4,0.0,90.0
Hjalmar Ekdal,0,Burnley,3,1,19,3,1160,1170,1150,11.6,0.2,8.8,2.78,10.4,0.03,1.36,1.4,0.0,2.54,19.76,2.0,1.6,2.6,0.0,90.0
Hjalmar Ekdal,0,Burnley,1,0,20,3,1160,1110,1210,8.6,0.2,8.2,3.0,9.2,0.02,1.7,1.8,0.0,2.46,18.08,2.8,1.0,3.4,0.0,90.0
Hugo Bueno López,0,Wolves,8,1,7,3,1150,1090,1210,11.0,0.0,4.67,18.8,9.67,0.08,1.42,1.67,0.0,5.77,25.8,4.67,5.0,13.0,0.0,84.67
Hugo Bueno López,0,Wolves,1,0,8,3,1145,1120,1170,14.0,0.25,4.0,20.4,8.25,0.11,1.3,1.25,0.0,5.38,23.5,3.75,4.25,9.75,0.0,82.5
Hugo Bueno López,0,Wolves,1,1,9,3,1055,1010,1100,13.0,0.2,3.8,23.92,7.4,0.15,1.17,1.4,0.0,5.56,22.96,3.6,3.6,8.6,0.0,84.0
Hugo Bueno López,0,Wolves,1,0,10,3,1130,1140,1120,13.8,0.2,3.8,27.04,7.0,0.17,1.01,1.2,0.0,5.64,22.52,3.6,3.2,6.8,0.0,86.0
Hugo Bueno López,0,Wolves,1,0,11,3,1190,1160,1220,10.8,0.2,4.0,21.54,6.0,0.15,0.98,1.6,0.0,4.62,18.08,3.6,2.0,6.4,0.0,86.0
Hugo Bueno López,0,Wolves,1,0,18,4,1265,1210,1320,7.2,0.2,3.8,23.58,5.4,0.14,1.47,2.0,0.0,4.32,16.0,3.8,1.6,3.4,0.0,86.0
Hugo Bueno López,0,Wolves,5,0,19,3,1205,1150,1260,2.8,0.0,4.4,18.72,5.6,0.1,1.52,2.4,0.0,3.76,15.2,4.2,1.2,3.4,0.0,83.0
Hugo Bueno López,0,Wolves,11,1,20,3,1075,1050,1100,4.0,0.0,4.4,11.66,5.8,0.06,1.56,2.2,0.0,3.2,13.6,4.0,1.4,6.4,0.0,83.0
Hugo Bueno López,0,Wolves,2,0,21,3,1130,1130,1130,10.0,0.2,4.2,13.16,5.4,0.06,1.4,1.8,0.0,3.72,17.0,4.4,1.2,6.8,0.0,84.2
Hugo Bueno López,0,Wolves,6,1,22,3,1160,1170,1150,14.6,0.2,3.2,23.16,5.0,0.12,1.3,1.4,0.0,5.14,20.2,4.4,1.8,7.8,0.0,84.2
Hugo Bueno López,0,Wolves,1,0,23,4,1305,1230,1380,20.0,0.4,4.0,20.26,5.6,0.13,0.83,0.8,0.0,4.78,19.24,3.8,1.6,8.2,0.0,84.2
Hugo Bueno López,0,Wolves,2,1,24,3,1150,1100,1200,21.4,0.4,4.4,23.08,6.0,0.15,0.76,0.8,0.0,5.18,20.44,4.4,1.6,8.2,0.0,90.0
Hwang Hee-chan,1,Wolves,1,1,7,3,1150,1090,1210,12.67,0.0,1.0,0.93,1.67,0.2,1.3,1.33,0.33,2.97,13.33,0.33,0.33,15.33,0.0,65.33
Hwang Hee-chan,1,Wolves,2,0,11,3,1190,1160,1220,10.75,0.0,1.25,1.95,2.5,0.18,1.15,1.0,0.25,2.58,11.5,0.5,0.75,12.25,0.0,63.75
Hwang Hee-chan,1,Wolves,1,0,16,5,1375,1400,1350,9.8,0.0,1.4,2.2,3.0,0.15,1.31,1.2,0.2,2.2,9.52,0.8,0.8,10.2,0.0,64.8
Hwang Hee-chan,1,Wolves,1,1,17,3,1135,1100,1170,4.0,0.0,1.4,2.22,4.0,0.1,1.14,0.8,0.0,1.48,2.48,1.8,0.8,10.2,0.2,65.6
Hwang Hee-chan,1,Wolves,2,0,18,4,1265,1210,1320,3.4,0.0,1.6,5.38,4.6,0.12,1.12,1.0,0.0,1.84,3.92,2.0,1.0,9.2,0.4,68.2
Hwang Hee-chan,1,Wolves,2,0,19,3,1205,1150,1260,3.4,0.0,1.6,5.16,5.2,0.12,1.22,1.4,0.0,1.78,3.08,2.8,0.8,10.2,0.4,71.4
Hwang Hee-chan,1,Wolves,11,1,20,3,1075,1050,1100,2.4,0.0,2.0,7.62,6.0,0.13,1.22,1.6,0.0,2.0,1.92,3.6,0.4,11.0,0.4,77.0
Hwang Hee-chan,1,Wolves,1,0,21,3,1130,1130,1130,7.0,0.2,1.8,9.92,5.8,0.36,0.86,1.2,0.2,3.58,12.12,3.6,0.4,14.4,0.4,75.2
Hwang Hee-chan,1,Wolves,3,1,22,3,1160,1170,1150,8.2,0.2,1.4,12.44,5.6,0.34,0.85,1.2,0.2,3.68,12.28,3.6,0.6,12.6,0.4,77.4
Hwang Hee-chan,1,Wolves,2,0,23,4,1305,1230,1380,9.2,0.4,1.4,11.84,5.6,0.32,0.72,0.8,0.2,3.12,11.36,3.8,0.4,8.4,0.2,76.4
Hwang Hee-chan,1,Wolves,2,1,24,3,1150,1100,1200,8.8,0.4,1.2,11.92,5.0,0.31,0.64,0.8,0.2,3.04,11.36,3.4,0.4,7.2,0.2,78.2
Ian Maatsen,0,Aston Villa,1,0,16,3,1075,1050,1100,9.0,0.0,4.33,22.77,6.0,0.28,1.88,2.0,0.0,5.27,17.0,3.67,1.67,13.0,0.0,80.67
Ian Maatsen,0,Aston Villa,2,1,17,3,1135,1100,1170,9.0,0.0,3.5,17.92,5.75,0.22,1.65,2.0,0.0,4.47,16.6,4.5,2.25,10.25,0.0,79.0
Ian Maatsen,0,Aston Villa,2,0,18,3,1190,1160,1220,10.2,0.0,3.8,18.46,6.2,0.18,1.56,1.8,0.0,4.46,16.28,4.4,2.4,9.8,0.0,78.0
Ian Maatsen,0,Aston Villa,2,1,20,3,1100,1100,1100,9.0,0.0,3.4,10.96,5.8,0.16,1.53,1.4,0.0,3.78,14.48,4.4,2.4,12.2,0.0,77.8
Ian Maatsen,0,Aston Villa,2,1,22,3,1100,1110,1090,8.2,0.0,3.4,6.68,5.2,0.08,1.38,1.2,0.0,2.62,10.36,4.8,1.8,9.0,0.0,77.6
Ian Maatsen,0,Aston Villa,5,0,23,3,1220,1180,1260,10.2,0.0,3.0,13.74,4.8,0.13,1.1,1.2,0.0,3.54,12.0,5.0,1.8,9.4,0.0,74.0
Ian Maatsen,0,Aston Villa,2,1,24,3,1135,1100,1170,13.0,0.2,3.4,13.68,4.8,0.15,1.34,0.8,0.0,3.48,11.0,5.0,1.4,9.8,0.2,77.2
Ibrahim Sangaré,1,Nott'm Forest,2,0,4,5,1375,1400,1350,11.67,0.0,5.33,4.27,10.67,0.03,1.35,1.33,0.0,1.13,6.13,4.0,1.33,0.67,0.0,88.33
Ibrahim Sangaré,1,Nott'm Forest,1,1,8,3,1180,1140,1220,12.75,0.0,4.5,4.32,9.75,0.02,1.45,1.5,0.0,1.15,6.55,3.5,1.75,0.5,0.0,84.25
Ibrahim Sangaré,1,Nott'm Forest,5,1,11,3,1095,1080,1110,12.8,0.0,4.2,6.66,9.6,0.08,1.5,1.8,0.0,2.44,10.52,3.2,2.2,7.2,0.2,85.4
Ibrahim Sangaré,1,Nott'm Forest,3,0,12,4,1265,1210,1320,14.8,0.0,3.4,8.26,8.8,0.14,1.21,1.8,0.2,3.7,18.0,3.0,2.4,10.8,0.4,79.0
Ibrahim Sangaré,1,Nott'm Forest,4,1,13,3,1150,1090,1210,13.0,0.2,2.8,8.14,9.0,0.14,1.38,1.6,0.2,3.82,19.12,3.0,3.2,11.0,0.4,79.6
Ibrahim Sangaré,1,Nott'm Forest,3,0,14,3,1085,1050,1120,14.6,0.2,2.4,7.74,9.2,0.14,1.37,1.4,0.2,4.18,22.12,3.2,3.6,12.0,0.4,76.6
Ibrahim Sangaré,1,Nott'm Forest,1,0,15,3,1130,1130,1130,13.6,0.4,2.6,7.16,9.0,0.15,1.18,1.0,0.2,4.22,22.56,3.2,3.2,12.4,0.4,75.4
Ibrahim Sangaré,1,Nott'm Forest,18,1,16,3,1165,1130,1200,13.0,0.4,2.6,4.36,8.8,0.09,0.94,0.8,0.2,2.86,18.56,3.4,2.8,5.6,0.2,66.4
Ibrahim Sangaré,1,Nott'm Forest,3,1,22,5,1300,1340,1260,19.6,0.6,3.2,6.28,10.0,0.22,0.99,0.6,0.2,3.76,26.92,4.0,2.8,4.4,0.0,72.8
Ibrahim Sangaré,1,Nott'm Forest,5,0,23,3,1175,1110,1240,21.2,0.6,3.8,6.04,9.6,0.22,1.03,0.6,0.2,3.66,26.56,3.8,2.0,4.0,0.0,72.8
Ibrahim Sangaré,1,Nott'm Forest,2,1,24,3,1165,1150,1180,20.0,0.8,4.8,5.9,10.0,0.24,1.1,0.4,0.2,3.6,26.36,3.6,1.6,3.8,0.0,76.2
Ibrahima Konaté,0,Liverpool,9,0,4,3,1095,1090,1100,12.33,0.33,5.33,0.8,6.0,0.0,1.01,1.33,0.0,1.77,16.93,2.67,0.67,0.0,0.33,86.0
Ibrahima Konaté,0,Liverpool,4,1,5,3,1100,1110,1090,16.5,0.5,4.75,7.28,6.25,0.14,0.79,1.0,0.0,2.75,17.9,2.75,1.5,2.25,0.25,86.0
Ibrahima Konaté,0,Liverpool,3,0,6,3,1205,1150,1260,15.0,0.4,5.6,5.96,7.2,0.12,0.77,1.0,0.0,2.86,19.8,2.6,1.6,2.8,0.2,86.8
Ibrahima Konaté,0,Liverpool,1,0,7,3,1190,1160,1220,16.6,0.4,6.8,8.6,8.6,0.14,0.87,0.8,0.0,3.34,21.08,2.2,1.8,3.6,0.4,83.4
Ibrahima Konaté,0,Liverpool,3,1,8,3,1135,1100,1170,17.6,0.4,6.2,8.5,8.2,0.14,0.71,0.6,0.0,3.24,20.04,2.0,2.0,3.6,0.2,76.4
Ibrahima Konaté,0,Liverpool,3,0,9,3,1175,1110,1240,14.6,0.2,7.2,11.24,9.4,0.18,0.9,1.0,0.0,3.98,23.36,2.4,2.2,5.0,0.2,78.8
Ibrahima Konaté,0,Liverpool,8,1,10,3,1145,1150,1140,10.4,0.0,7.8,8.26,10.0,0.08,1.43,1.6,0.0,3.66,24.28,2.2,2.2,4.0,0.2,79.6
Ibrahima Konaté,0,Liverpool,1,0,11,4,1305,1230,1380,12.8,0.2,8.4,8.48,10.2,0.1,1.37,1.4,0.0,3.42,21.8,2.4,1.8,3.8,0.2,79.6
Ibrahima Konaté,0,Liverpool,0,1,12,3,1100,1100,1100,10.6,0.2,7.2,5.9,8.8,0.07,1.25,1.8,0.0,2.94,20.44,2.4,1.6,3.0,0.0,83.0
Ibrahima Konaté,0,Liverpool,8,0,13,3,1075,1050,1100,8.8,0.2,7.2,5.96,8.6,0.07,1.36,2.0,0.0,2.96,20.6,2.8,1.4,3.0,0.0,82.8
Ibrahima Konaté,0,Liverpool,4,1,14,3,1100,1100,1100,12.0,0.4,7.8,3.28,9.0,0.04,1.15,1.6,0.0,2.52,20.12,2.8,1.2,1.6,0.0,82.8
Ibrahima Konaté,0,Liverpool,1,0,15,3,1145,1100,1190,14.2,0.4,8.2,1.44,9.2,0.04,0.68,1.2,0.0,2.62,20.32,3.0,1.0,4.2,0.0,82.8
Ibrahima Konaté,0,Liverpool,9,1,16,3,1150,1090,1210,10.8,0.2,7.0,1.44,8.4,0.03,0.9,1.8,0.0,2.9,20.48,3.2,1.4,6.8,0.0,82.8
Ibrahima Konaté,0,Liverpool,1,0,17,3,1175,1150,1200,16.2,0.4,7.8,1.5,10.2,0.03,0.96,1.2,0.0,3.22,23.56,3.8,2.4,6.8,0.2,82.8
Ibrahima Konaté,0,Liverpool,2,1,18,3,1070,1050,1090,17.0,0.4,8.8,1.8,11.0,0.03,1.04,1.0,0.0,3.52,26.0,4.0,2.2,7.2,0.4,90.0
Ibrahima Konaté,0,Liverpool,7,1,19,3,1095,1080,1110,13.6,0.2,7.2,1.96,9.2,0.03,1.19,1.2,0.0,3.34,23.72,3.4,2.0,7.6,0.4,90.0
Ibrahima Konaté,0,Liverpool,1,0,20,3,1130,1140,1120,15.4,0.4,7.2,3.4,8.8,0.07,1.25,1.0,0.0,3.06,22.88,3.4,1.6,4.2,0.4,90.0
Ibrahima Konaté,0,Liverpool,7,0,21,5,1375,1400,1350,16.6,0.4,7.0,3.64,8.2,0.06,1.09,0.8,0.0,2.82,23.8,3.6,1.2,0.8,0.4,90.0
Ibrahima Konaté,0,Liverpool,2,1,22,3,1055,1010,1100,16.0,0.4,6.8,3.76,7.0,0.06,0.83,0.8,0.0,2.64,21.92,2.6,0.2,0.8,0.4,90.0
Ibrahima Konaté,0,Liverpool,11,1,24,3,1160,1170,1150,17.4,0.4,6.6,4.92,7.0,0.08,0.69,0.8,0.0,2.78,22.08,2.2,0.4,0.8,0.2,90.0
Idrissa Gana Gueye,1,Everton,3,1,4,3,1145,1150,1140,14.33,0.33,1.0,12.7,7.0,0.17,1.72,0.67,0.0,2.7,9.0,4.0,2.0,5.33,0.0,85.0
Idrissa Gana Gueye,1,Everton,10,0,5,4,1265,1210,1320,15.0,0.5,1.25,10.38,7.75,0.16,1.42,0.5,0.0,2.28,7.9,4.5,2.0,4.5,0.0,86.25
Idrissa Gana Gueye,1,Everton,2,1,6,3,1075,1050,1100,19.0,0.4,1.6,9.58,8.6,0.19,1.32,0.8,0.2,3.76,16.4,5.0,2.0,11.6,0.0,87.0
Idrissa Gana Gueye,1,Everton,2,1,7,3,1165,1150,1180,19.0,0.4,2.0,7.58,9.0,0.17,1.14,0.8,0.2,3.62,17.4,5.0,2.0,11.2,0.0,87.0
Idrissa Gana Gueye,1,Everton,2,0,8,4,1305,1230,1380,18.4,0.2,1.4,7.9,9.4,0.19,0.98,1.0,0.2,3.44,15.68,6.2,1.8,10.8,0.0,87.0
Idrissa Gana Gueye,1,Everton,2,1,9,3,1165,1130,1200,17.4,0.2,1.8,6.0,8.8,0.13,1.11,1.2,0.2,3.1,15.96,5.2,1.8,9.0,0.0,85.8
Idrissa Gana Gueye,1,Everton,4,0,10,3,1145,1120,1170,17.4,0.0,1.8,5.68,9.0,0.13,1.34,1.6,0.2,3.18,16.08,5.4,1.8,10.0,0.0,84.8
Idrissa Gana Gueye,1,Everton,10,1,11,3,1090,1080,1100,14.2,0.0,2.2,8.86,9.4,0.09,1.37,1.4,0.0,2.08,9.88,5.0,2.2,2.0,0.0,84.8
Idrissa Gana Gueye,1,Everton,-2,0,12,3,1205,1150,1260,19.2,0.2,2.6,9.92,9.6,0.13,1.22,1.2,0.2,3.62,16.04,4.8,2.2,10.2,0.0,84.8
Idrissa Gana Gueye,1,Everton,4,0,16,3,1190,1160,1220,15.4,0.2,2.8,8.68,8.4,0.11,0.9,1.0,0.2,3.4,15.28,3.6,2.0,10.2,0.0,69.2
Idrissa Gana Gueye,1,Everton,6,1,23,3,1095,1080,1110,16.2,0.2,2.8,8.88,9.8,0.1,1.08,1.0,0.2,3.74,18.36,3.8,3.2,10.2,0.0,73.4
Idrissa Gana Gueye,1,Everton,2,0,24,3,1160,1110,1210,17.8,0.2,3.0,15.28,9.4,0.13,0.99,0.8,0.2,4.98,23.12,3.6,2.8,11.4,0.0,74.4
Ilia Gruev,1,Leeds,2,1,15,4,1230,1170,1290,16.33,0.33,2.33,13.13,8.33,0.07,2.15,2.67,0.0,2.67,12.87,3.33,2.67,0.67,0.0,90.0
Ilia Gruev,1,Leeds,3,0,19,4,1265,1210,1320,14.75,0.25,1.75,10.22,7.25,0.06,1.92,2.5,0.0,2.08,9.95,3.25,2.25,0.5,0.0,83.5
Ilia Gruev,1,Leeds,2,1,20,3,1135,1100,1170,15.0,0.4,1.8,8.92,8.0,0.05,1.92,2.0,0.0,2.06,10.32,4.0,2.2,1.2,0.0,84.8
Ilia Gruev,1,Leeds,7,0,21,3,1220,1180,1260,14.6,0.4,1.6,9.44,8.0,0.06,1.65,1.2,0.0,2.18,10.92,4.0,2.4,1.2,0.0,82.6
Ilia Gruev,1,Leeds,3,1,22,3,1090,1080,1100,17.2,0.2,1.8,12.62,9.0,0.06,2.02,1.8,0.0,2.78,14.24,5.0,2.2,0.8,0.0,82.6
Ilia Gruev,1,Leeds,2,0,23,3,1130,1130,1130,15.4,0.4,1.8,8.6,7.6,0.03,1.47,1.2,0.0,2.16,11.8,4.4,1.4,1.0,0.0,80.6
Ilia Gruev,1,Leeds,1,1,24,5,1300,1340,1260,14.4,0.6,1.8,8.68,7.2,0.04,1.3,0.8,0.0,2.1,11.56,4.2,1.2,1.2,0.2,80.8
Iliman Ndiaye,1,Everton,5,1,4,3,1145,1150,1140,21.67,0.33,0.67,12.4,8.33,0.45,1.55,1.0,0.67,6.67,31.8,5.0,2.67,22.33,0.0,81.0
Iliman Ndiaye,1,Everton,6,0,5,4,1265,1210,1320,20.75,0.5,1.0,16.25,9.75,0.39,1.3,0.75,0.5,6.38,27.65,6.25,2.5,19.75,0.0,83.25
Iliman Ndiaye,1,Everton,2,1,6,3,1075,1050,1100,21.6,0.4,1.0,18.22,10.2,0.35,1.22,1.0,0.4,6.3,28.4,6.8,2.4,16.2,0.2,83.6
Iliman Ndiaye,1,Everton,7,1,7,3,1165,1150,1180,22.6,0.4,0.8,21.38,9.6,0.38,1.01,1.0,0.4,6.98,28.32,6.6,2.2,20.0,0.2,81.6
Iliman Ndiaye,1,Everton,4,0,8,4,1305,1230,1380,20.4,0.2,1.0,25.44,9.6,0.49,1.0,1.2,0.4,7.06,28.48,6.4,2.2,16.6,0.4,87.0
Iliman Ndiaye,1,Everton,2,1,9,3,1165,1130,1200,20.2,0.2,1.4,25.98,11.4,0.49,1.08,1.2,0.2,6.68,24.64,7.6,2.4,16.2,0.4,86.0
Iliman Ndiaye,1,Everton,9,0,10,3,1145,1120,1170,18.8,0.0,1.2,21.16,10.6,0.59,1.39,1.8,0.2,6.36,24.36,6.8,2.6,18.0,0.4,86.0
Iliman Ndiaye,1,Everton,3,1,11,3,1090,1080,1100,19.4,0.0,1.0,16.22,9.2,0.61,1.29,1.6,0.4,6.42,25.24,5.8,2.4,22.8,0.2,81.2
Iliman Ndiaye,1,Everton,3,0,12,3,1205,1150,1260,19.8,0.2,1.0,14.86,9.0,0.62,1.17,1.4,0.4,5.98,24.92,5.2,2.8,20.0,0.2,83.2
Iliman Ndiaye,1,Everton,2,1,13,3,1160,1170,1150,16.6,0.4,1.0,10.98,9.0,0.38,1.12,1.2,0.2,4.4,16.84,5.8,2.2,16.0,0.0,81.2
Iliman Ndiaye,1,Everton,3,0,14,3,1220,1240,1200,16.4,0.4,0.8,9.46,7.4,0.28,1.2,1.6,0.2,3.88,16.0,4.8,1.8,13.2,0.0,80.0
Iliman Ndiaye,1,Everton,8,1,15,3,1100,1100,1100,17.0,0.6,0.8,9.98,7.4,0.16,0.88,1.0,0.2,4.0,15.2,4.8,1.8,14.8,0.0,80.0
